Entity,Code,Year,Fossil fuels (% growth)
Finland,FIN,1979,3.3483505
Finland,FIN,1980,-0.019818544
Finland,FIN,1981,-13.571024
Finland,FIN,1982,-4.102296
Finland,FIN,1983,-3.7336648
Finland,FIN,1984,5.0955296
Finland,FIN,1985,8.644557
Finland,FIN,1986,1.5685081
Finland,FIN,1987,4.790032
Finland,FIN,1988,-0.21618605
Finland,FIN,1989,1.7298937
Finland,FIN,1990,4.1947484
Finland,FIN,1991,0.1178503
Finland,FIN,1992,-2.6623368
Finland,FIN,1993,1.1835217
Finland,FIN,1994,9.827256
Finland,FIN,1995,-8.205485
Finland,FIN,1996,8.8906765
Finland,FIN,1997,-2.794814
Finland,FIN,1998,-1.6338825
Finland,FIN,1999,-0.23764968
Finland,FIN,2000,-1.3906777
Finland,FIN,2001,5.8537364
Finland,FIN,2002,3.6622167
Finland,FIN,2003,11.22781
Finland,FIN,2004,-7.4232635
Finland,FIN,2005,-11.846763
Finland,FIN,2006,13.439488
Finland,FIN,2007,-2.7919114
Finland,FIN,2008,-9.148407
Finland,FIN,2009,-4.912019
Finland,FIN,2010,11.609077
Finland,FIN,2011,-9.506357
Finland,FIN,2012,-9.4597225
Finland,FIN,2013,3.9823174
Finland,FIN,2014,-7.7238617
Finland,FIN,2015,-5.762619
Finland,FIN,2016,5.3578734
Finland,FIN,2017,-5.172247
Finland,FIN,2018,2.4641037
Finland,FIN,2019,-5.182159
Finland,FIN,2020,-11.968785
Finland,FIN,2021,-2.566588
Finland,FIN,2022,-5.8951674
France,FRA,1966,1.1339307
France,FRA,1967,8.753098
France,FRA,1968,4.713559
France,FRA,1969,10.728014
France,FRA,1970,8.382547
France,FRA,1971,5.224538
France,FRA,1972,6.711054
France,FRA,1973,9.630585
France,FRA,1974,-3.2267094
France,FRA,1975,-7.524419
France,FRA,1976,9.621286
France,FRA,1977,-3.0680954
France,FRA,1978,4.500735
France,FRA,1979,2.3030758
France,FRA,1980,-4.849899
France,FRA,1981,-8.078039
France,FRA,1982,-5.0823154
France,FRA,1983,-2.5206149
France,FRA,1984,-2.8399527
France,FRA,1985,-0.43230653
France,FRA,1986,-1.7158091
France,FRA,1987,-0.68401694
France,FRA,1988,-0.8230567
France,FRA,1989,2.6068807
France,FRA,1990,1.8789649
France,FRA,1991,6.662607
France,FRA,1992,-1.7703295
France,FRA,1993,-4.270327
France,FRA,1994,-3.3830464
France,FRA,1995,2.1552682
France,FRA,1996,4.397702
France,FRA,1997,-1.8249512
France,FRA,1998,5.8009624
France,FRA,1999,0.22691488
France,FRA,2000,-0.18123984
France,FRA,2001,0.33336878
France,FRA,2002,-1.6173363
France,FRA,2003,1.922524
France,FRA,2004,0.69339275
France,FRA,2005,0.02425909
France,FRA,2006,-1.7995
France,FRA,2007,-2.1034658
France,FRA,2008,-0.8070111
France,FRA,2009,-4.4556084
France,FRA,2010,1.4044404
France,FRA,2011,-6.632882
France,FRA,2012,-0.19125342
France,FRA,2013,0.049448013
France,FRA,2014,-9.064883
France,FRA,2015,2.0395517
France,FRA,2016,2.106619
France,FRA,2017,1.0559559
France,FRA,2018,-2.3183525
France,FRA,2019,-1.417458
France,FRA,2020,-13.09309
France,FRA,2021,8.446825
France,FRA,2022,-4.0197315
Germany,DEU,1966,0.11570454
Germany,DEU,1967,-0.2628386
Germany,DEU,1968,6.8130255
Germany,DEU,1969,8.017742
Germany,DEU,1970,5.1285625
Germany,DEU,1971,1.2756586
Germany,DEU,1972,3.2924294
Germany,DEU,1973,5.5042267
Germany,DEU,1974,-2.1308064
Germany,DEU,1975,-4.6937284
Germany,DEU,1976,6.755507
Germany,DEU,1977,-1.3868392
Germany,DEU,1978,3.5216331
Germany,DEU,1979,5.215788
Germany,DEU,1980,-3.7683606
Germany,DEU,1981,-4.0359616
Germany,DEU,1982,-4.393381
Germany,DEU,1983,1.3441086
Germany,DEU,1984,1.9895315
Germany,DEU,1985,0.76431036
Germany,DEU,1986,-0.41229725
Germany,DEU,1987,-0.003707409
Germany,DEU,1988,-0.7346928
Germany,DEU,1989,-1.4309525
Germany,DEU,1990,-1.014775
Germany,DEU,1991,-2.253437
Germany,DEU,1992,-3.3869922
Germany,DEU,1993,-0.14351606
Germany,DEU,1994,-1.0424018
Germany,DEU,1995,0.17621517
Germany,DEU,1996,3.3429384
Germany,DEU,1997,-2.2751987
Germany,DEU,1998,-0.42608976
Germany,DEU,1999,-2.5560796
Germany,DEU,2000,-0.032526255
Germany,DEU,2001,2.0226836
Germany,DEU,2002,-1.5121162
Germany,DEU,2003,-0.08801818
Germany,DEU,2004,-1.1232138
Germany,DEU,2005,-1.739186
Germany,DEU,2006,1.5827656
Germany,DEU,2007,-4.3596087
Germany,DEU,2008,0.36640167
Germany,DEU,2009,-6.430846
Germany,DEU,2010,3.846252
Germany,DEU,2011,-3.2495975
Germany,DEU,2012,0.65602064
Germany,DEU,2013,3.106916
Germany,DEU,2014,-5.8537602
Germany,DEU,2015,0.6064892
Germany,DEU,2016,2.715969
Germany,DEU,2017,0.10634661
Germany,DEU,2018,-3.7019372
Germany,DEU,2019,-4.745966
Germany,DEU,2020,-9.0177355
Germany,DEU,2021,5.5321455
Germany,DEU,2022,-3.574568
Greece,GRC,1983,2.5051713
Greece,GRC,1984,3.7725449
Greece,GRC,1985,5.9506416
Greece,GRC,1986,-0.3771782
Greece,GRC,1987,10.406601
Greece,GRC,1988,6.3049197
Greece,GRC,1989,9.190262
Greece,GRC,1990,3.9149761
Greece,GRC,1991,0.08404255
Greece,GRC,1992,2.750361
Greece,GRC,1993,1.2284756
Greece,GRC,1994,1.4319301
Greece,GRC,1995,2.8234482
Greece,GRC,1996,1.820755
Greece,GRC,1997,3.4079432
Greece,GRC,1998,6.5486193
Greece,GRC,1999,-0.85299015
Greece,GRC,2000,5.9165
Greece,GRC,2001,1.827383
Greece,GRC,2002,-0.40721297
Greece,GRC,2003,4.1821837
Greece,GRC,2004,-0.014954805
Greece,GRC,2005,0.021278858
Greece,GRC,2006,2.0115018
Greece,GRC,2007,4.225981
Greece,GRC,2008,-2.6532173
Greece,GRC,2009,-5.560684
Greece,GRC,2010,-6.699795
Greece,GRC,2011,-0.039428473
Greece,GRC,2012,-7.933843
Greece,GRC,2013,-10.151434
Greece,GRC,2014,-5.0164223
Greece,GRC,2015,-1.2040913
Greece,GRC,2016,-1.7560005
Greece,GRC,2017,6.9101334
Greece,GRC,2018,-1.4626205
Greece,GRC,2019,-2.594763
Greece,GRC,2020,-16.095907
Greece,GRC,2021,5.9307933
Greece,GRC,2022,4.665339
High-income countries,,1966,4.7368884
High-income countries,,1967,4.16888
High-income countries,,1968,6.8006635
High-income countries,,1969,6.7069054
High-income countries,,1970,5.6383133
High-income countries,,1971,2.4449348
High-income countries,,1972,4.8695087
High-income countries,,1973,5.805123
High-income countries,,1974,-2.4935365
High-income countries,,1975,-3.043729
High-income countries,,1976,5.9580564
High-income countries,,1977,1.998663
High-income countries,,1978,2.4399877
High-income countries,,1979,2.8155327
High-income countries,,1980,-3.365153
High-income countries,,1981,-3.1094372
High-income countries,,1982,-3.7958145
High-income countries,,1983,-0.5914211
High-income countries,,1984,4.2076945
High-income countries,,1985,1.2884498
High-income countries,,1986,1.1632919
High-income countries,,1987,2.609527
High-income countries,,1988,3.4431458
High-income countries,,1989,1.9615412
High-income countries,,1990,0.071036816
High-income countries,,1991,0.13160706
High-income countries,,1992,1.094377
High-income countries,,1993,0.968802
High-income countries,,1994,2.2232413
High-income countries,,1995,2.3805141
High-income countries,,1996,3.2972693
High-income countries,,1997,1.1357069
High-income countries,,1998,0.35437346
High-income countries,,1999,1.3427138
High-income countries,,2000,2.0535827
High-income countries,,2001,0.07712841
High-income countries,,2002,0.9511471
High-income countries,,2003,1.8531442
High-income countries,,2004,1.8274188
High-income countries,,2005,0.6379008
High-income countries,,2006,0.06663799
High-income countries,,2007,1.1694074
High-income countries,,2008,-1.2116551
High-income countries,,2009,-5.477512
High-income countries,,2010,4.364085
High-income countries,,2011,-0.9348929
High-income countries,,2012,-0.32434464
High-income countries,,2013,0.788486
High-income countries,,2014,-0.87533593
High-income countries,,2015,0.49476624
High-income countries,,2016,0.17906427
High-income countries,,2017,0.48202276
High-income countries,,2018,1.1370182
High-income countries,,2019,-1.8942356
High-income countries,,2020,-8.774799
High-income countries,,2021,5.1389217
High-income countries,,2022,0.596118
Hong Kong,HKG,1996,-0.049597025
Hong Kong,HKG,1997,1.1640072
Hong Kong,HKG,1998,1.938045
Hong Kong,HKG,1999,1.2822509
Hong Kong,HKG,2000,4.69383
Hong Kong,HKG,2001,26.304508
Hong Kong,HKG,2002,-2.4006486
Hong Kong,HKG,2003,3.2752037
Hong Kong,HKG,2004,11.981237
Hong Kong,HKG,2005,-4.0623007
Hong Kong,HKG,2006,5.7980776
Hong Kong,HKG,2007,6.3907146
Hong Kong,HKG,2008,-6.9605827
Hong Kong,HKG,2009,9.193623
Hong Kong,HKG,2010,3.933084
Hong Kong,HKG,2011,2.4531484
Hong Kong,HKG,2012,-3.8261294
Hong Kong,HKG,2013,2.6813745
Hong Kong,HKG,2014,-2.39231
Hong Kong,HKG,2015,2.9060364
Hong Kong,HKG,2016,2.6219964
Hong Kong,HKG,2017,7.262552
Hong Kong,HKG,2018,1.1536717
Hong Kong,HKG,2019,-5.2346587
Hong Kong,HKG,2020,-25.233728
Hong Kong,HKG,2021,-5.747044
Hong Kong,HKG,2022,-10.340267
Hungary,HUN,1966,1.3063431
Hungary,HUN,1967,-4.550582
Hungary,HUN,1968,3.746295
Hungary,HUN,1969,7.0889235
Hungary,HUN,1970,7.7578664
Hungary,HUN,1971,3.2418609
Hungary,HUN,1972,3.2333255
Hungary,HUN,1973,8.309913
Hungary,HUN,1974,3.088963
Hungary,HUN,1975,5.781436
Hungary,HUN,1976,6.845224
Hungary,HUN,1977,5.169964
Hungary,HUN,1978,6.9711804
Hungary,HUN,1979,-0.9855807
Hungary,HUN,1980,0.33317804
Hungary,HUN,1981,-1.0647774
Hungary,HUN,1982,0.45249462
Hungary,HUN,1983,-3.918016
Hungary,HUN,1984,1.560688
Hungary,HUN,1985,0.8787155
Hungary,HUN,1986,-1.3456166
Hungary,HUN,1987,1.507473
Hungary,HUN,1988,-4.7542152
Hungary,HUN,1989,-3.3279777
Hungary,HUN,1990,-2.1754026
Hungary,HUN,1991,-7.546246
Hungary,HUN,1992,-4.9135327
Hungary,HUN,1993,-4.1438103
Hungary,HUN,1994,1.681912
Hungary,HUN,1995,1.3328195
Hungary,HUN,1996,1.9891977
Hungary,HUN,1997,-2.5816321
Hungary,HUN,1998,1.835227
Hungary,HUN,1999,-0.26048422
Hungary,HUN,2000,-3.5257638
Hungary,HUN,2001,3.0089855
Hungary,HUN,2002,-2.3967206
Hungary,HUN,2003,4.8062086
Hungary,HUN,2004,0.13443232
Hungary,HUN,2005,4.3780804
Hungary,HUN,2006,-1.3791502
Hungary,HUN,2007,-3.2473624
Hungary,HUN,2008,-2.9196024
Hungary,HUN,2009,-9.929901
Hungary,HUN,2010,1.8741488
Hungary,HUN,2011,-2.9780865
Hungary,HUN,2012,-8.287782
Hungary,HUN,2013,-5.985075
Hungary,HUN,2014,-1.0465264
Hungary,HUN,2015,6.7139387
Hungary,HUN,2016,2.0072222
Hungary,HUN,2017,6.7112327
Hungary,HUN,2018,0.89279413
Hungary,HUN,2019,-0.024718046
Hungary,HUN,2020,-3.1476796
Hungary,HUN,2021,4.86778
Hungary,HUN,2022,-8.692551
Iceland,ISL,2008,0
Iceland,ISL,2009,0
Iceland,ISL,2010,0
Iceland,ISL,2011,0
Iceland,ISL,2012,0
Iceland,ISL,2013,0
Iceland,ISL,2014,0
Iceland,ISL,2015,0
Iceland,ISL,2016,0
Iceland,ISL,2017,0
Iceland,ISL,2018,0
Iceland,ISL,2019,0
Iceland,ISL,2020,0
Iceland,ISL,2021,0
Iceland,ISL,2022,0
India,IND,1966,2.9236078
India,IND,1967,2.2402167
India,IND,1968,5.9684753
India,IND,1969,10.511565
India,IND,1970,-3.386557
India,IND,1971,3.415084
India,IND,1972,6.423807
India,IND,1973,1.1286497
India,IND,1974,7.36953
India,IND,1975,5.985594
India,IND,1976,4.781592
India,IND,1977,5.6201696
India,IND,1978,0.9860277
India,IND,1979,7.1359873
India,IND,1980,3.1086802
India,IND,1981,11.440849
India,IND,1982,1.2774825
India,IND,1983,6.0688496
India,IND,1984,6.0960054
India,IND,1985,6.5786004
India,IND,1986,7.5894833
India,IND,1987,7.672441
India,IND,1988,8.55701
India,IND,1989,9.029972
India,IND,1990,7.270956
India,IND,1991,5.1330447
India,IND,1992,6.0966015
India,IND,1993,2.6452303
India,IND,1994,4.8478723
India,IND,1995,8.371019
India,IND,1996,4.9679637
India,IND,1997,5.658424
India,IND,1998,5.0785184
India,IND,1999,3.0952811
India,IND,2000,5.69067
India,IND,2001,0.5868435
India,IND,2002,3.56915
India,IND,2003,3.856039
India,IND,2004,6.330836
India,IND,2005,6.8881392
India,IND,2006,4.491627
India,IND,2007,8.433628
India,IND,2008,6.749916
India,IND,2009,8.340216
India,IND,2010,3.9242744
India,IND,2011,4.0065646
India,IND,2012,6.3194036
India,IND,2013,2.6634097
India,IND,2014,6.7578197
India,IND,2015,3.6116004
India,IND,2016,4.7904134
India,IND,2017,3.3109546
India,IND,2018,5.156994
India,IND,2019,1.3040662
India,IND,2020,-6.2063274
India,IND,2021,9.068907
India,IND,2022,4.742515
Indonesia,IDN,1966,-2.8316617
Indonesia,IDN,1967,-2.4211287
Indonesia,IDN,1968,4.895377
Indonesia,IDN,1969,13.87285
Indonesia,IDN,1970,5.5513024
Indonesia,IDN,1971,3.4303546
Indonesia,IDN,1972,6.7429304
Indonesia,IDN,1973,12.308561
Indonesia,IDN,1974,7.0211887
Indonesia,IDN,1975,23.163246
Indonesia,IDN,1976,6.631708
Indonesia,IDN,1977,31.571865
Indonesia,IDN,1978,13.491774
Indonesia,IDN,1979,13.8910055
Indonesia,IDN,1980,7.6840043
Indonesia,IDN,1981,7.3065042
Indonesia,IDN,1982,1.8783331
Indonesia,IDN,1983,5.3516865
Indonesia,IDN,1984,10.091579
Indonesia,IDN,1985,5.763328
Indonesia,IDN,1986,5.693829
Indonesia,IDN,1987,5.6306005
Indonesia,IDN,1988,5.4376125
Indonesia,IDN,1989,10.446798
Indonesia,IDN,1990,9.781814
Indonesia,IDN,1991,8.699524
Indonesia,IDN,1992,9.109521
Indonesia,IDN,1993,7.179117
Indonesia,IDN,1994,5.0427675
Indonesia,IDN,1995,8.813202
Indonesia,IDN,1996,7.257068
Indonesia,IDN,1997,9.684968
Indonesia,IDN,1998,-3.2411933
Indonesia,IDN,1999,9.367156
Indonesia,IDN,2000,7.1784854
Indonesia,IDN,2001,6.6896677
Indonesia,IDN,2002,3.1657696
Indonesia,IDN,2003,9.005726
Indonesia,IDN,2004,-1.1611998
Indonesia,IDN,2005,2.80416
Indonesia,IDN,2006,2.0259142
Indonesia,IDN,2007,7.158661
Indonesia,IDN,2008,0.9366274
Indonesia,IDN,2009,2.6343226
Indonesia,IDN,2010,7.4141383
Indonesia,IDN,2011,6.664598
Indonesia,IDN,2012,3.130591
Indonesia,IDN,2013,-4.328614
Indonesia,IDN,2014,1.1521935
Indonesia,IDN,2015,2.2868156
Indonesia,IDN,2016,-1.5569985
Indonesia,IDN,2017,3.6466002
Indonesia,IDN,2018,7.0231915
Indonesia,IDN,2019,5.9755206
Indonesia,IDN,2020,-9.690279
Indonesia,IDN,2021,1.2854695
Indonesia,IDN,2022,27.310133
Iran,IRN,1966,9.074652
Iran,IRN,1967,10.138071
Iran,IRN,1968,10.070145
Iran,IRN,1969,9.859586
Iran,IRN,1970,18.487358
Iran,IRN,1971,9.634245
Iran,IRN,1972,12.5672455
Iran,IRN,1973,21.358633
Iran,IRN,1974,13.507652
Iran,IRN,1975,16.936981
Iran,IRN,1976,12.556863
Iran,IRN,1977,13.542139
Iran,IRN,1978,-3.9449215
Iran,IRN,1979,8.969772
Iran,IRN,1980,-7.700819
Iran,IRN,1981,-0.00885129
Iran,IRN,1982,13.227439
Iran,IRN,1983,19.626009
Iran,IRN,1984,8.579529
Iran,IRN,1985,9.362757
Iran,IRN,1986,-7.034576
Iran,IRN,1987,7.077527
Iran,IRN,1988,1.8516898
Iran,IRN,1989,10.3704815
Iran,IRN,1990,12.607681
Iran,IRN,1991,9.397769
Iran,IRN,1992,9.559309
Iran,IRN,1993,-8.096051
Iran,IRN,1994,13.655842
Iran,IRN,1995,4.5509458
Iran,IRN,1996,8.853615
Iran,IRN,1997,3.8891673
Iran,IRN,1998,3.8336039
Iran,IRN,1999,8.479905
Iran,IRN,2000,5.2438498
Iran,IRN,2001,6.8328023
Iran,IRN,2002,8.308517
Iran,IRN,2003,1.5855312
Iran,IRN,2004,10.386837
Iran,IRN,2005,5.635166
Iran,IRN,2006,8.875513
Iran,IRN,2007,6.557679
Iran,IRN,2008,4.4989705
Iran,IRN,2009,2.5179505
Iran,IRN,2010,1.3882041
Iran,IRN,2011,4.4496417
Iran,IRN,2012,0.7992625
Iran,IRN,2013,3.0644894
Iran,IRN,2014,4.230511
Iran,IRN,2015,-0.21218657
Iran,IRN,2016,4.444289
Iran,IRN,2017,3.5787463
Iran,IRN,2018,4.1069508
Iran,IRN,2019,3.5473228
Iran,IRN,2020,4.700041
Iran,IRN,2021,0.34217834
Iran,IRN,2022,0.8207321
Iraq,IRQ,2018,1.1694908
Iraq,IRQ,2019,4.741645
Iraq,IRQ,2020,0
Iraq,IRQ,2021,0
Iraq,IRQ,2022,0
Ireland,IRL,1980,-3.3512473
Ireland,IRL,1981,-2.5546193
Ireland,IRL,1982,-0.5567968
Ireland,IRL,1983,-1.4133513
Ireland,IRL,1984,-0.79636574
Ireland,IRL,1985,4.56084
Ireland,IRL,1986,7.958007
Ireland,IRL,1987,1.8172741
Ireland,IRL,1988,-1.0033667
Ireland,IRL,1989,3.5877466
Ireland,IRL,1990,5.8644295
Ireland,IRL,1991,3.8250923
Ireland,IRL,1992,0.27638674
Ireland,IRL,1993,2.2651553
Ireland,IRL,1994,3.924191
Ireland,IRL,1995,2.5797606
Ireland,IRL,1996,5.559659
Ireland,IRL,1997,3.2749414
Ireland,IRL,1998,6.9821596
Ireland,IRL,1999,5.7826757
Ireland,IRL,2000,4.7044992
Ireland,IRL,2001,6.0670495
Ireland,IRL,2002,-1.5682578
Ireland,IRL,2003,-2.1273077
Ireland,IRL,2004,1.6030073
Ireland,IRL,2005,3.6563635
Ireland,IRL,2006,2.426362
Ireland,IRL,2007,1.0337591
Ireland,IRL,2008,-1.8648863
Ireland,IRL,2009,-11.556226
Ireland,IRL,2010,1.5936494
Ireland,IRL,2011,-7.604146
Ireland,IRL,2012,-1.4317214
Ireland,IRL,2013,-2.376908
Ireland,IRL,2014,-1.7568171
Ireland,IRL,2015,3.7264824
Ireland,IRL,2016,5.8106184
Ireland,IRL,2017,-2.0996213
Ireland,IRL,2018,0.46048164
Ireland,IRL,2019,-2.3027718
Ireland,IRL,2020,-9.958381
Ireland,IRL,2021,5.878234
Ireland,IRL,2022,3.4448504
Israel,ISR,1981,1.7000079
Israel,ISR,1982,8.062649
Israel,ISR,1983,0.0667572
Israel,ISR,1984,4.0575743
Israel,ISR,1985,-7.2578135
Israel,ISR,1986,5.177772
Israel,ISR,1987,7.2286725
Israel,ISR,1988,7.1795344
Israel,ISR,1989,4.6358943
Israel,ISR,1990,3.910184
Israel,ISR,1991,1.6518354
Israel,ISR,1992,16.646528
Israel,ISR,1993,8.607161
Israel,ISR,1994,4.336548
Israel,ISR,1995,12.468839
Israel,ISR,1996,3.6337137
Israel,ISR,1997,9.352517
Israel,ISR,1998,5.2365184
Israel,ISR,1999,3.6328316
Israel,ISR,2000,-5.7612658
Israel,ISR,2001,-0.05531907
Israel,ISR,2002,1.944983
Israel,ISR,2003,3.0312061
Israel,ISR,2004,1.9957185
Israel,ISR,2005,0.46861172
Israel,ISR,2006,0.6084204
Israel,ISR,2007,3.7307262
Israel,ISR,2008,2.9006362
Israel,ISR,2009,-2.911216
Israel,ISR,2010,3.9159179
Israel,ISR,2011,1.7311454
Israel,ISR,2012,4.440975
Israel,ISR,2013,-5.447942
Israel,ISR,2014,-2.8491855
Israel,ISR,2015,5.190778
Israel,ISR,2016,1.5257835
Israel,ISR,2017,2.0278215
Israel,ISR,2018,1.4781356
Israel,ISR,2019,2.4064064
Israel,ISR,2020,-6.63774
Israel,ISR,2021,0.60265064
Israel,ISR,2022,3.4377217
Italy,ITA,1966,9.364689
Italy,ITA,1967,10.411751
Italy,ITA,1968,9.309662
Italy,ITA,1969,9.312296
Italy,ITA,1970,11.378574
Italy,ITA,1971,6.1418414
Italy,ITA,1972,4.910183
Italy,ITA,1973,5.708289
Italy,ITA,1974,-0.22388697
Italy,ITA,1975,-2.957362
Italy,ITA,1976,6.5089107
Italy,ITA,1977,-1.8598139
Italy,ITA,1978,3.63698
Italy,ITA,1979,3.6834717
Italy,ITA,1980,-2.6306033
Italy,ITA,1981,-1.8754542
Italy,ITA,1982,-2.6351213
Italy,ITA,1983,-2.0910919
Italy,ITA,1984,1.2950182
Italy,ITA,1985,-0.1634419
Italy,ITA,1986,2.6116967
Italy,ITA,1987,5.1451683
Italy,ITA,1988,2.457106
Italy,ITA,1989,4.307723
Italy,ITA,1990,2.177763
Italy,ITA,1991,1.5283585
Italy,ITA,1992,-0.47456026
Italy,ITA,1993,-2.1829069
Italy,ITA,1994,-0.7608354
Italy,ITA,1995,5.562842
Italy,ITA,1996,-0.809443
Italy,ITA,1997,1.8619418
Italy,ITA,1998,2.4265647
Italy,ITA,1999,2.2604942
Italy,ITA,2000,1.5189171
Italy,ITA,2001,-0.570637
Italy,ITA,2002,0.21615028
Italy,ITA,2003,3.674996
Italy,ITA,2004,1.2586594
Italy,ITA,2005,0.9733319
Italy,ITA,2006,-0.77813864
Italy,ITA,2007,-1.5937269
Italy,ITA,2008,-3.5467505
Italy,ITA,2009,-9.069246
Italy,ITA,2010,2.3214579
Italy,ITA,2011,-3.0271053
Italy,ITA,2012,-4.6188774
Italy,ITA,2013,-8.2243805
Italy,ITA,2014,-7.630533
Italy,ITA,2015,5.836308
Italy,ITA,2016,0.7339239
Italy,ITA,2017,2.215302
Italy,ITA,2018,-1.060772
Italy,ITA,2019,-2.0028114
Italy,ITA,2020,-11.609054
Italy,ITA,2021,9.083403
Italy,ITA,2022,-1.2149632
Japan,JPN,1966,11.198652
Japan,JPN,1967,18.169617
Japan,JPN,1968,11.85404
Japan,JPN,1969,14.968562
Japan,JPN,1970,12.34585
Japan,JPN,1971,5.818403
Japan,JPN,1972,4.9459696
Japan,JPN,1973,13.44372
Japan,JPN,1974,-1.469785
Japan,JPN,1975,-5.292183
Japan,JPN,1976,3.2527566
Japan,JPN,1977,1.7912269
Japan,JPN,1978,2.6281
Japan,JPN,1979,2.68054
Japan,JPN,1980,-4.69473
Japan,JPN,1981,-1.9303918
Japan,JPN,1982,-5.746251
Japan,JPN,1983,0.27023554
Japan,JPN,1984,9.310448
Japan,JPN,1985,-1.8925011
Japan,JPN,1986,-0.20529628
Japan,JPN,1987,1.0435224
Japan,JPN,1988,7.4866176
Japan,JPN,1989,3.1031728
Japan,JPN,1990,4.56872
Japan,JPN,1991,1.2416124
Japan,JPN,1992,1.667881
Japan,JPN,1993,-0.93238354
Japan,JPN,1994,5.658257
Japan,JPN,1995,3.4781933
Japan,JPN,1996,1.8438697
Japan,JPN,1997,0.31927824
Japan,JPN,1998,-2.9030085
Japan,JPN,1999,2.8647423
Japan,JPN,2000,1.1937857
Japan,JPN,2001,-0.94317794
Japan,JPN,2002,0.65974
Japan,JPN,2003,3.5828114
Japan,JPN,2004,-1.50069
Japan,JPN,2005,0.6824255
Japan,JPN,2006,-1.3913751
Japan,JPN,2007,0.8693099
Japan,JPN,2008,-0.57249665
Japan,JPN,2009,-11.246496
Japan,JPN,2010,5.821252
Japan,JPN,2011,1.0490894
Japan,JPN,2012,7.1894526
Japan,JPN,2013,-1.0743916
Japan,JPN,2014,-2.6630878
Japan,JPN,2015,-2.8641224
Japan,JPN,2016,-1.9003034
Japan,JPN,2017,-0.11962652
Japan,JPN,2018,-2.359569
Japan,JPN,2019,-3.5661519
Japan,JPN,2020,-8.034062
Japan,JPN,2021,2.9741764
Japan,JPN,2022,-0.8037329
Kazakhstan,KAZ,1986,2.4968386
Kazakhstan,KAZ,1987,1.9415617
Kazakhstan,KAZ,1988,3.2658935
Kazakhstan,KAZ,1989,-1.7379463
Kazakhstan,KAZ,1990,1.2081385
Kazakhstan,KAZ,1991,-0.23005605
Kazakhstan,KAZ,1992,-1.1799634
Kazakhstan,KAZ,1993,-12.293643
Kazakhstan,KAZ,1994,-11.890709
Kazakhstan,KAZ,1995,-10.082239
Kazakhstan,KAZ,1996,-12.996637
Kazakhstan,KAZ,1997,-11.970502
Kazakhstan,KAZ,1998,-5.668795
Kazakhstan,KAZ,1999,-6.214452
Kazakhstan,KAZ,2000,-10.634613
Kazakhstan,KAZ,2001,12.9426365
Kazakhstan,KAZ,2002,1.4130473
Kazakhstan,KAZ,2003,10.472941
Kazakhstan,KAZ,2004,7.029605
Kazakhstan,KAZ,2005,3.0659556
Kazakhstan,KAZ,2006,8.050156
Kazakhstan,KAZ,2007,11.064553
Kazakhstan,KAZ,2008,6.0374975
Kazakhstan,KAZ,2009,-10.326165
Kazakhstan,KAZ,2010,6.986904
Kazakhstan,KAZ,2011,14.081001
Kazakhstan,KAZ,2012,5.4364324
Kazakhstan,KAZ,2013,0.44339895
Kazakhstan,KAZ,2014,4.940319
Kazakhstan,KAZ,2015,-17.845566
Kazakhstan,KAZ,2016,11.77429
Kazakhstan,KAZ,2017,8.169246
Kazakhstan,KAZ,2018,3.8276076
Kazakhstan,KAZ,2019,1.3605833
Kazakhstan,KAZ,2020,-8.244896
Kazakhstan,KAZ,2021,8.575737
Kazakhstan,KAZ,2022,6.43301
Kuwait,KWT,2001,1.1145353
Kuwait,KWT,2002,5.8441043
Kuwait,KWT,2003,19.51295
Kuwait,KWT,2004,11.711216
Kuwait,KWT,2005,10.320461
Kuwait,KWT,2006,-3.8798988
Kuwait,KWT,2007,-2.8556347
Kuwait,KWT,2008,8.177292
Kuwait,KWT,2009,3.530097
Kuwait,KWT,2010,12.47375
Kuwait,KWT,2011,2.6978254
Kuwait,KWT,2012,2.8029323
Kuwait,KWT,2013,2.353537
Kuwait,KWT,2014,1.6951919
Kuwait,KWT,2015,3.9147496
Kuwait,KWT,2016,-1.2451947
Kuwait,KWT,2017,1.7158031
Kuwait,KWT,2018,2.3948908
Kuwait,KWT,2019,-8.999252
Kuwait,KWT,2020,-5.431443
Kuwait,KWT,2021,4.7889113
Kuwait,KWT,2022,6.409061
Latvia,LVA,1986,-7.781452
Latvia,LVA,1987,-11.914372
Latvia,LVA,1988,-3.7902236
Latvia,LVA,1989,-2.3761988
Latvia,LVA,1990,-1.615727
Latvia,LVA,1991,-4.340786
Latvia,LVA,1992,-29.16662
Latvia,LVA,1993,-18.008947
Latvia,LVA,1994,-6.890416
Latvia,LVA,1995,-5.1959634
Latvia,LVA,1996,0.21936893
Latvia,LVA,1997,-8.141494
Latvia,LVA,1998,-1.031208
Latvia,LVA,1999,-6.9058776
Latvia,LVA,2000,-3.3917248
Latvia,LVA,2001,9.929585
Latvia,LVA,2002,4.4645905
Latvia,LVA,2003,-0.10391474
Latvia,LVA,2004,7.716155
Latvia,LVA,2005,2.2029996
Latvia,LVA,2006,-1.5392721
Latvia,LVA,2007,3.6399364
Latvia,LVA,2008,-1.8857539
Latvia,LVA,2009,-9.011579
Latvia,LVA,2010,15.99778
Latvia,LVA,2011,-9.512817
